time,open,high,low,close,Basis,Upper,Lower,Volume,Plot,Plot,Plot,EMA Gatilho 3,EMA 5,EMA 8,EMA 13,EMA Referência 21,Bot Sinal UP (YES),Bot Sinal DOWN (NO)
1777352400,76885.6,77047.19,76885.6,76960,77001.1115000002,77441.00406105893,76561.21893894147,97.95908013,56.10630996107752,51.80880235544804,49.82580968972365,48.12015695570376,46.141634823002995,44.90830157585446,45.126322334800854,46.37681694995153,1,0
1777353300,76960,77155.99,76912.29,77065.79,76992.90050000019,77421.37866771345,76564.42233228694,56.32279096,64.46537397870166,58.02407913042076,54.32091124273487,53.07211804306226,50.10244959214225,47.82291881020252,46.968859019889415,47.43565896635783,1,0
1777354200,77065.79,77076.48,76808,76857.89,76965.5660000002,77353.32160025016,76577.81039975023,40.04543051,44.87267768449351,45.27408927310605,45.66291617661705,49.17310365808416,48.49299615246352,47.256512246403304,46.72674905606322,47.23915263060766,0,0
1777355100,76857.9,76978.2,76850.61,76882.73,76940.8835000002,77280.78971405921,76600.97728594119,47.23552202,47.11324755456743,46.825266767661034,46.75488894982892,47.9991852128726,47.93708635752936,47.160679917793914,46.740823014862904,47.20152664306706,0,0
1777356000,76884.2,77029.4,76884.2,76998.21,76923.52950000021,77210.3742858339,76636.68471416652,40.32501892,56.665888660973955,53.616446017801444,51.62232590079433,50.80781561533702,49.83020624428672,48.595294606684476,47.72305487242555,47.78470113167928,0,0
1777356900,76998.21,77001.98,76834.57,76902.86,76906.6825000002,77154.11872479536,76659.24627520503,40.88666957,48.26756407670567,47.99315468108799,47.741573525137454,49.4004851482125,49.217855723220474,48.4614857343297,47.76164055937733,47.803651454352796,0,0
1777357800,76902.87,76942.08,76579.16,76600.97,76881.74900000021,77146.29289959262,76617.20510040781,83.72102763,31.191645949708942,35.05813941747013,38.000971908721965,42.22931228284132,44.49795028797036,45.48296433058313,45.946854681962016,46.644968541908916,0,1
1777358700,76600.96,76750.08,76584.96,76702.99,76862.4740000002,77120.03944822872,76604.90855177169,45.57513061,39.61425243916783,41.026295085897026,42.28634746503051,41.62780368436917,43.34073188727925,44.49259338731955,45.24391759680987,46.13418004590783,0,0
1777359600,76702.99,76714.07,76541.05,76553.99,76832.31050000021,77085.99008467406,76578.63091532636,55.66823658,32.777772851703745,35.701954299113055,38.1399600902662,38.66487899174111,40.79447269122385,42.53911803438478,43.880779982853184,45.185795887108306,0,1
1777360500,76553.99,76663.57,76425,76645.93,76814.4970000002,77067.99078347978,76561.00321652064,70.53370322,40.206281598790525,40.955568891797725,41.92411126838597,39.81022394176942,40.84817142474848,42.18721822492099,43.46289268413098,44.80122979662553,0,0
1777361400,76645.93,76873.67,76624.2,76842.94,76821.6935000002,77069.77874994604,76573.60825005436,44.46566826,53.14929576748342,50.571273621625856,49.108241478820666,45.190748781697636,44.08920549037427,44.05034164641096,44.478375675201676,45.32577923526192,0,0
1777362300,76842.94,76916.88,76764.14,76872.94,76820.9975000002,77068.42478179642,76573.57021820398,44.42162936,54.88424921842592,51.89673538029524,50.12010406142564,48.54374208099644,46.69171545368126,45.793984698385245,45.5381413473579,45.923138884810406,0,0
1777363200,76872.94,76893.59,76780.09,76845.59,76825.03950000022,77071.29771950936,76578.78128049108,60.49349148,52.8044330346842,50.52433153924028,49.160458708390024,49.53403681011836,47.9692541488676,46.84517288524192,46.25045423191253,46.341429126122215,0,0
1777364100,76845.6,76976.63,76836.36,76976.63,76835.4035000002,77088.75924308313,76582.04775691728,52.3950599,61.05403567970926,56.63002630012294,53.7315030023457,53.08203155512065,50.85617819928605,49.01958475521548,47.733250241656876,47.27675614194046,1,0
1777365000,76976.64,77003.39,76812,76816,76836.66950000021,77089.370870006,76583.96812999442,60.23479606,48.84409723253006,48.481168125624144,48.03065133996524,50.781599840372394,50.06450817473208,48.899936615306295,47.8400956536522,47.386248140457155,0,0
1777365900,76815.99,76873.67,76737.03,76856,76839.00200000021,77091.51275780653,76586.4912421939,24.23681433,51.6530736253903,50.453822381094,49.46842847247188,50.6177111107332,50.19427957685272,49.24524456325912,48.213485186143885,47.665118525969596,0,0
1777366800,76855.99,76867.44,76786.33,76826.89,76836.01650000022,77087.61589616264,76584.4171038378,32.4612847,49.35222484803861,48.93860055632696,48.418587988977194,49.77815583353008,49.77571990334413,49.17710145060753,48.31707309617004,47.78088961963845,0,0
1777367700,76826.89,76840.46,76708.69,76786,76835.5475000002,77087.48289120478,76583.61210879563,39.76554692,45.994684464777755,46.747448818299816,46.91252344303904,48.26280232591495,48.76629620832936,48.63717864342804,48.09284105647429,47.686940455880396,0,0
1777368600,76785.99,76785.99,76626.53,76664.64,76827.2295000002,77089.96972076374,76564.48927923667,34.30899762,37.225482189824625,40.73315181341567,42.67023992016064,44.49797706966531,46.088581410024794,46.88072823675862,47.041456878894486,47.05477785201997,0,0
1777369500,76661.52,76666.44,76477.08,76587.24,76812.3115000002,77093.34496007091,76531.27803992949,66.16026316,32.60069750087386,37.32980964257686,40.174975399696486,40.913893356121086,43.168990820875486,44.758301882496006,45.65407870227768,46.17068983297968,0,1
1777370400,76587.24,76686.47,76505.52,76506.28,76789.6255000002,77091.76762630286,76487.48337369754,44.85841628,28.308803144102626,34.02571909207934,37.692093895616736,37.46980622410021,40.121233577943435,42.37328348462564,43.992884472249344,45.06660158380692,0,0
1777371300,76506.27,76567.91,76476.35,76522.92,76762.48200000021,77057.97444431798,76466.98955568243,27.27143956,30.502716993568626,35.33285329201237,38.53292816625008,36.40132975805629,38.52510681596642,40.80874344182269,42.75573716078692,44.18171537546196,0,0
1777372200,76522.92,76617.29,76511.77,76602.79,76749.7270000002,77049.6349762783,76449.8190237221,25.13942968,40.670006535885456,41.51292182828932,42.54104193071961,38.95712579317281,39.521045153407385,40.965227527704165,42.578192113287265,43.93909778026445,0,0
1777373100,76602.8,76623.91,76544.51,76604.91,76735.8360000002,77035.55151145387,76436.12048854653,50.99094462,40.93758277705823,41.677304806540754,42.64794332547888,40.317215299856784,40.23979837111851,41.12346692300118,42.44949392660919,43.733480237198656,0,0
1777374000,76604.01,76636.56,76414.51,76443.09,76708.0800000002,77008.27964454975,76407.88035545066,119.75199026,29.207313420875536,33.65498238185418,36.9907639992531,36.98609884085548,38.0448597080304,39.463803691635185,41.19313513450133,42.817253159440064,0,1
1777374900,76440.35,76474.31,76258.26,76330,76679.4370000002,77007.82577629508,76351.04822370531,117.77949382,23.675951994085523,29.278731236826175,33.6330422999588,33.13241503884083,35.12281688429566,37.20045425723318,39.49107743483345,41.58647843920244,0,1
1777375800,76329.99,76337.03,76151.11,76285.15,76663.64600000021,77033.37941655898,76293.91258344144,98.54634923,21.768498601844385,27.692001537008764,32.377816436051475,30.4122082879248,32.645878435200025,35.08746476384998,37.80549516371564,40.32334417536665,0,1
1777376700,76283.83,76289.97,76106.88,76224.71,76639.73200000021,77055.2300795321,76224.23392046831,61.90587342,19.32118791543718,25.613549693823316,30.714242068103346,28.012878990874057,30.301768854741123,32.98215030384405,36.063788668016734,38.98609013158998,0,1
1777377600,76224.72,76316.03,76176.1,76266.36,76625.3505000002,77070.57217050593,76180.12882949448,76.97242257,26.008898390614732,29.656141106387636,33.25909104397837,28.834510048630847,30.08655960528996,32.24303714885374,35.14841044492686,38.13791294748068,0,0
1777378500,76266.65,76359.95,76154.12,76226.08,76604.3580000002,77082.12183176051,76126.59416823988,59.87428447,23.784403193084472,28.019838618855175,32.03367395492849,28.42717433374301,29.397652609811697,31.304548586631835,34.130043041202335,37.21808800851473,0,1
1777379400,76224.72,76319.63,76171.96,76306.52,76577.5370000002,77058.92876922428,76096.14523077612,59.33473086,36.448268720607345,35.871154703024814,37.023861495199995,32.14916451838391,31.555486640882737,32.319349945830275,34.37877327860554,37.09563952619746,0,0
1777380300,76306.51,76423.44,76285.04,76383.49,76553.0645000002,77021.4881155627,76084.6408844377,87.76235503,46.39197827941289,42.53520715228897,41.4534035927803,37.34218583533644,35.21539347801815,34.58954043615443,35.543978117703176,37.59014567402396,0,0
1777381200,76383.49,76383.49,75900,76141.95,76517.8825000002,76998.67183423207,76037.09316576832,142.6798231,29.495624225749282,31.22228619574571,33.49219984698691,34.28223601554107,33.88435771726067,33.841261716063606,34.92659355742354,37.011249357816844,0,1
1777382100,76141.96,76255.91,76024.69,76185.23,76478.3125000002,76931.01209985388,76025.61290014653,98.82934873,34.483821771916595,34.68105129020101,35.86887737480299,34.48164365287104,34.14992224157412,34.027881621427476,34.89151609067746,36.79941316985177,0,0
1777383000,76185.11,76362,76033.7,76267,76450.86250000019,76884.50629704414,76017.21870295625,153.25070379,43.322578695591574,40.918267384918664,40.21574045157425,37.69995551889485,36.40603728935563,35.55907845775885,35.75248056128335,37.17385446213058,1,0
1777383900,76266.99,76418.16,76020.63,76183.67,76417.24600000019,76823.42053645299,76011.07146354739,145.74084985,37.334266525267694,36.9257583923824,37.431322905554914,37.31285695563862,36.57927765703122,35.862785109897416,35.92009168001179,37.15130027397165,0,0
1777384800,76183.66,76198.05,76006.89,76065.6,76379.1815000002,76766.93331486707,75991.42968513332,52.92168043,30.390267820458163,32.00882749311799,33.85464805782584,34.66084222437831,35.055794269060144,35.00635008394643,35.361339653312676,36.6838027484395,0,0
1777385700,76065.6,76080.5,75753.6,75811.43,76330.4530000002,76745.44902147708,75915.45697852332,221.74572413,20.71415771595123,24.27673318285396,27.715172446090747,29.468787703616133,31.462773906991416,32.62199077259255,33.77782444324715,35.555887333386266,0,1
1777386600,75811.42,75898,75646.84,75843.91,76289.4165000002,76725.87308259215,75852.95991740824,246.92731609,24.30717660568544,26.78780999130177,29.475246603602443,28.12829884745895,29.904452601761534,31.32550615452793,32.77925095011209,34.758789393196764,0,0
1777387500,75840.97,75946.96,75669.72,75940,76257.0545000002,76696.35367251682,75817.75532748358,163.53002574,34.5451633320114,33.983953726357356,34.55244462944708,31.056126286908153,31.26428630996014,31.916272281601135,32.95135134671856,34.68834978712045,0,0
1777388400,75940.01,76061.83,75822.24,75975.12,76230.4965000002,76670.53876616401,75790.45423383638,114.78612201,38.11437840269273,36.517923104645725,36.355884951725294,33.787024695776935,33.015498574855336,32.93886135338882,33.460861597851014,34.854674634168205,0,0
1777389300,75975.13,76061.06,75933.45,76009.44,76204.8225000002,76633.39159999762,75776.25340000278,67.03249638,41.73653203934562,39.05784252769176,38.14949910739182,36.42243361173435,35.02961322580081,34.298634947678366,34.26043030211398,35.23678080630671,0,0
1777390200,76009.44,76046.87,75861.44,75920.03,76170.68450000019,76575.10456465988,75766.2644353405,92.30314733,35.43316419486452,35.003866824395885,35.35415825593137,35.71315021806512,35.02103109199917,34.45535314250448,34.36663551958282,35.21560680795118,0,0
1777391100,75920.03,76071.83,75900.24,76052.69,76143.0735000002,76497.4466124749,75788.7003875255,55.75291994,48.81460894525326,44.50056885544694,42.12964722416365,40.10685953675603,38.180877013148425,36.68762330093614,35.81434028184913,36.05969426681443,0,0
1777392000,76052.69,76087.34,75911.72,75996.96,76120.7670000002,76452.21508643826,75789.31891356214,107.6716214,44.31344477426034,41.659352242257626,40.222421926515885,40.88310588950683,39.34036875618482,37.792451954563134,36.64934199047891,36.56875408276381,0,0
1777392900,75998.21,76020,75923.09,75938.36,76101.1850000002,76427.1033765571,75775.2666234433,67.89600613,39.81020738687834,38.76752142298193,38.261031261754376,39.825313656244376,39.14941964511719,38.0091340586562,36.951939052265054,36.76864202278364,0,0
1777393800,75938.37,75994.88,75861.97,75901.68,76082.0115000002,76407.5020844001,75756.5209156003,78.20338631,37.05995401306642,36.982098440592125,37.0433800962352,38.40370604841825,38.426979243608834,37.78090392130863,36.95624753631178,36.78804715167532,0,0
1777394700,75901.67,76202.88,75861.97,76109.27,76076.2395000002,76395.4367577854,75757.042242215,115.10613226,56.77622727179526,51.13399164687654,47.27105834305353,44.76884884764739,42.66265004469807,40.74825674921261,38.98163955210674,38.092223923966344,1,0
1777395600,76109.27,76206.06,75959,76016.67,76063.75500000021,76371.56010484847,75755.94989515195,128.72314745,48.81779886305901,46.01258472995274,43.84902061832748,45.39071678880006,43.77929493978296,41.9181074115993,39.98606029179903,38.81225672451056,0,0
1777396500,76016.68,76128,75927.75,76073.57,76056.1295000002,76354.89491850651,75757.36408149388,98.8115597,53.491306847329206,49.468034235735196,46.415933330792974,47.429375512267626,45.67554137176704,43.59586892807395,41.340627998075625,39.78096377098553,0,0
1777397400,76076,76250,76069.28,76178.04,76049.7055000002,76331.71446740603,75767.69653259437,90.7412105,61.09984876344658,55.30405654480168,50.857864287811246,51.366716028534654,48.885046429445254,46.19768839845789,43.33540350475078,41.192154023150636,0,0
1777398300,76178.03,76210.71,76097.71,76166.79,76038.87050000021,76282.83526452127,75794.90573547914,82.55922879,59.86935449784788,54.55023971070451,50.373597470181615,52.958477869619585,50.773444189865,48.05381091229047,44.93752296274417,42.4065254492919,0,0
1777399200,76166.79,76250,76111,76123.99,76037.9725000002,76280.54119110508,75795.40380889534,79.56574517,54.95688773234887,51.57839957747672,48.482191456753014,52.26843872354816,51.04176265240224,48.83705283788742,45.88621962199168,43.24033218821779,0,0
1777400100,76123.98,76268.39,76121.76,76221.18,76039.77000000021,76287.16177276534,75792.37822723508,51.17980425,62.99995809832617,57.42991792555704,52.81480587489786,54.8491783245526,53.171147743453844,50.74657841292511,47.53531937964387,44.530294527975904,0,0
1777401000,76221.17,76241.85,76144.28,76145,76033.6700000002,76263.76090644729,75803.57909355311,47.0312455,54.15670794623034,51.96120048632278,49.314008045076356,53.40518940543769,52.767831991076825,51.016494429235706,48.16758810916943,45.20583143328017,0,0
1777401900,76144.29,76244.01,76126.27,76220.66,76035.5195000002,76270.93656533862,75800.10243466178,42.38494159,60.569867492889315,56.529216483425074,52.669545350732854,54.96720294443138,54.02162682185958,52.241543774611124,49.362106448348804,46.235230074202434,0,0
1777402800,76220.66,76222.54,76061.61,76076.88,76036.08350000021,76271.83992760062,75800.3270723998,48.02797609,46.231160895718865,47.07699595961295,46.385068266151464,51.02209945202216,51.70674986777737,51.09386648238931,49.03566209281511,46.31175424560339,0,0
1777403700,76076.89,76160,76042.42,76152.28,76053.12600000021,76269.98031110321,75836.2716888972,78.94307786,53.033540084884976,51.775493743135954,49.76985681900451,51.39879659757906,51.729664492896895,51.245339206999674,49.427066614289515,46.80845783628817,0,0
1777404600,76152.28,76317.24,76110.26,76305.8,76076.22050000021,76297.36961630965,75855.07138369078,55.42856657,63.88634560305882,59.84126140574922,55.87763020965552,55.620029001664136,54.433530130514335,53.15554414005513,50.91480872735519,47.99325816078463,0,0
1777405500,76305.81,76379.97,76250.01,76308.13,76094.62700000021,76328.28686602565,75860.96713397477,121.96704705,64.03350569537153,59.95421062329214,55.96514686150804,57.78711981247814,56.27375696144027,54.666358914107796,52.20615185534618,49.080617475558036,1,0
1777406400,76308.97,76439.98,76308.97,76387.99,76115.27050000022,76374.59327562933,75855.9477243711,53.74860987,69.07289647032933,63.82856851090036,58.969150414715685,60.807844161689246,58.792027477926965,56.70240549117281,53.866497091853915,50.42134029695279,0,0
1777407300,76387.99,76398.09,76308.01,76362,76132.89850000021,76408.4713337824,75857.32566621802,91.75173829,65.58389694968554,61.67103006551502,57.592166203244155,61.239437113602136,59.75169500712298,57.80654428547108,54.9814303738055,51.44403936682208,0,0
1777408200,76362.01,76436.78,76346.99,76420.35,76157.91450000022,76442.34420836889,75873.48479163155,75.446478,69.60525805354985,64.65163768828934,59.858465798421186,62.94553740094574,61.38500923417843,59.32767615276403,56.36288856158891,52.64473012331911,0,0
1777409100,76420.35,76478.33,76411.93,76461.99,76178.37950000021,76487.41499466405,75869.34400533637,117.52044895,72.29994693626242,66.70463682694489,61.442044925932464,64.82508711394532,63.15821843176725,60.96700074702644,57.84028117092548,53.92290346001236,1,0
1777410000,76461.99,76483.8,76344.22,76356.02,76196.33250000022,76502.8326118648,75889.83238813565,95.6071175,57.234361423383284,57.295129610425576,55.44714562390499,61.060108362185446,61.20385549132003,60.15102938333736,57.76240237656835,54.22946947368629,0,0
1777410900,76356.76,76380.71,76283.71,76301,76214.46450000022,76499.96114768337,75928.96785231707,64.82476654,50.81982018211558,52.983452298151654,52.578688797737264,57.02178033016855,58.463721093597236,58.55823447551831,57.079695222508825,54.11619518500132,0,0
1777411800,76301,76405.84,76292,76312.44,76235.00250000022,76484.34986633186,75985.65513366858,42.87855437,52.12149227510459,53.7868981138398,53.12172757651606,55.404339222004175,56.90478010034476,57.49793750625642,56.60929563555611,54.086259087623,0,0
1777412700,76312.45,76411.57,76250,76349.51,76247.01450000022,76494.11289684156,75999.91610315889,40.66269736,56.47640625192389,56.46541458604192,54.92305637588585,55.93487690402305,56.75832492891048,57.268487968430975,56.588741199911226,54.302545951115626,0,0
1777413600,76349.52,76445,76307.64,76355.74,76263.96800000023,76491.25737986687,76036.67862013358,67.12945004,57.23901007094361,56.93154925229067,55.23438289344197,56.43321307815686,56.81606637003721,57.193612698177574,56.63771377882257,54.54154625122245,0,0
1777414500,76355.74,76371.36,76305.85,76322.36,76276.40750000023,76487.29406431667,76065.5209356838,44.56154511,51.58868116619873,53.52002049282876,53.11756836933071,54.97661678549281,55.71738441096773,56.377258874766724,56.1923290236806,54.44868027318666,0,0
1777415400,76322.36,76358.88,76271.52,76281.58,76281.58450000023,76487.58463503307,76075.58436496739,37.41782642,45.22552078122405,49.494077266669066,50.56784357707245,52.23534702608094,53.64294869620151,54.84766296185613,55.235435915536094,53.9982618180487,0,0
1777416300,76281.58,76288.86,76206.01,76229.8,76284.73500000023,76485.4764368531,76083.99356314736,34.45184959,38.238651378715254,44.74540563042505,47.45312073232184,48.49037632825299,50.67710100760935,52.60271688820478,53.73686016052023,53.157093073719274,0,0
1777417200,76229.8,76330.77,76174.8,76327.2,76294.89550000023,76482.18416936752,76107.60683063294,44.42431256,53.876177323171795,53.974725473413145,53.28230728318409,51.23255090083307,51.77630916287728,52.90760768491775,53.770840919504934,53.23142329187326,0,0
1777418100,76327.2,76350.68,76245.7,76265.99,76297.13600000023,76481.89875844705,76112.37324155342,33.94488152,45.440751841903875,48.337023444154454,49.56136932685373,49.784787172493765,50.62988058996967,51.89192229808146,52.99458128016915,52.786477851171554,0,0
1777419000,76266,76295,76237.2,76280.82,76303.92700000023,76475.3241296809,76132.52987031956,43.07813129,47.75301375101184,49.74996534352012,50.463966744943946,49.76737625800694,50.33657550781982,51.41593186373449,52.53106471779072,52.51043125956688,0,0
1777419900,76280.81,76366.67,76280.81,76317.99,76308.79350000023,76475.93152591055,76141.65547408992,41.84185964,53.51390778668339,53.30637188384527,52.7464185843401,51.5368740709261,51.32650763316164,51.836029645981334,52.641822884369944,52.58278949813764,0,0
1777420800,76317.99,76377.65,76285.13,76312.39,76320.56900000022,76449.51194386325,76191.62605613719,48.02639592,52.496485772955026,52.682217481660224,52.355020335540814,52.10954577629316,51.7784109159945,52.02407138724331,52.6475935411257,52.5918284057306,0,0
1777421700,76312.39,76336.51,76251.1,76297.99,76327.85450000022,76432.0259619158,76223.68303808464,51.14813116,49.663816883351146,50.976850429150616,51.300852807171715,51.54319810272189,51.511224087046536,51.79135561877827,52.40891595370069,52.44501222604151,0,0
1777422600,76297.99,76411.67,76271.52,76380.39,76331.58400000022,76437.65365804597,76225.51434195448,53.17854432,62.99429604784856,59.344369840277004,56.676428225282415,55.44378397149944,54.12227267145669,53.469803223555765,53.39969508035445,53.07222655460838,0,0
1777423500,76380.39,76549.19,76371.37,76502.35,76341.29500000022,76470.11947595673,76212.4705240437,64.16862625,74.60669049218811,68.25516223042302,63.15852486714394,61.849473100961234,58.8332358577788,56.75543855841516,55.521904673221385,54.45249343422789,1,0
1777424400,76502.36,76528,76287,76343.7,76339.08050000021,76466.12852935586,76212.03247064457,74.6302612,50.53844492005995,51.834384415011016,52.21423659063452,56.841928757986125,56.500285376856205,55.66187097099201,54.995116064905616,54.214483523389994,0,0
1777425300,76343.7,76386.96,76191.71,76208.31,76331.39600000021,76470.03264610854,76192.75935389189,57.12197432,38.252259754619374,42.206306928590045,45.041290507385455,49.52411784328808,51.73562589410082,52.67174562823602,53.16814333114625,53.12283110568091,0,1
1777426200,76209.93,76401.39,76163.99,76390.32,76329.89450000021,76465.25677822187,76194.53222177856,54.66966937,55.29691235049477,54.758616939471366,54.158480115454665,52.141367391379724,52.743289575891005,53.135494808510536,53.39535384662126,53.27153890875277,0,0
1777427100,76390.32,76655.28,76374.48,76552.31,76334.41050000022,76491.39857611583,76177.4224238846,89.44327449,65.25541350572287,62.75754752596097,60.447413426394874,57.44945745867035,56.08137555924766,55.27372874572175,54.73281008652693,54.13390332849897,1,0
1777428000,76552.31,76644.36,76489.5,76534.37,76343.32800000021,76522.85664687707,76163.79935312335,43.03794747,63.42971017829341,61.42124016747643,59.47429388830952,59.43534881307339,57.86133042865725,56.639842395000564,55.68830009809115,54.796388495678734,0,0
1777428900,76534.37,76549.2,76431.02,76440.45,76350.30050000022,76533.50605854033,76167.0949414601,30.32231781,54.17259375429,54.65200459260573,54.52540504353302,57.04367670283956,56.791555149973405,56.198100661135044,55.5402578830218,54.78326268630846,0,0
1777429800,76440.46,76456,76380.73,76411.92,76355.2745000002,76539.49725388364,76171.05174611676,29.12493746,51.50848323388719,52.69195727257867,53.080491986843796,54.86781698770912,55.42502252417516,55.418957685900295,55.13335779581564,54.59314401233303,0,0
1777430700,76411.92,76517.02,76411.92,76509.27,76363.26250000022,76559.27032479044,76167.25467520999,21.92015577,59.44756872263629,58.35460012801797,57.2439942883475,56.61120855786355,56.40154839212276,56.07132267303756,55.593535271844544,54.935094568304386,0,0
1777431600,76509.27,76612.35,76496.18,76612.27,76376.08900000021,76600.03234189811,76152.14565810231,19.94661034,66.26516603103174,63.49187163837928,61.17006383381389,60.051540098121414,58.76498947420827,57.72033355422461,56.721869038492365,55.71298339285665,0,0
1777432500,76612.27,76887.29,76606.93,76867.99,76403.37050000021,76711.57409680702,76095.1669031934,153.74222529,77.31280567919907,72.76104311734942,68.82412131133337,66.40629160773541,63.43034068858865,61.062713457141236,59.01317962118623,57.26280700417417,1,0
1777433400,76867.99,77117.03,76783.67,77060.91,76442.3370000002,76857.57302714224,76027.10097285817,172.26513672,82.38896414533926,77.54088957738122,73.12767757472832,71.97359059255831,68.13385698485284,64.72453037275012,61.65999532921409,59.1062690562839,1,0
1777434300,77060.91,77076.27,76926.73,76987.27,76480.2105000002,76946.08532208196,76014.33567791845,65.60395983,74.92351657660305,72.16967801396021,69.2008535147715,72.07163430325926,69.47913066122196,66.37900762635236,63.16137856989211,60.293851688799926,0,0
1777435200,76987.27,77008.83,76866.67,76910.79,76509.39000000022,77005.40499523698,76013.37500476345,33.29069324,67.51136049140823,66.82784251019152,65.28018758516595,69.44973840672539,68.59536794421182,66.47874871164996,63.68515913279202,60.88785085438098,0,0
1777436100,76909.99,77050.98,76909.99,77028.9,76547.5355000002,77078.89223031394,76016.17876968646,59.36975924,72.42619292527064,70.56618112234824,68.2699873697497,70.00795976453682,69.25230567025729,67.38706702513846,64.6681622741572,61.76769906055982,0,0
1777437000,77028.9,77447.18,77007.84,77309.53,76598.97100000021,77210.24608064744,75987.69591935298,215.38635926,80.57286407091749,77.31524966769992,73.99907694283316,73.66160471611838,71.93995366940483,69.59332983459656,66.4748890446633,63.18111275211801,1,0
